order_item_id,order_id,date_key,time_key,pizza_key,order_ts,quantity,unit_price,total_price,total_price_source,price_variance_flag,order_line_count,order_pizza_count,order_total_value
15162,6650,20150422,13,21,2015-04-22 13:42:37,1,18.5,18.5,18.5,False,1,1,18.5
15163,6651,20150422,13,21,2015-04-22 13:54:08,1,18.5,18.5,18.5,False,1,1,18.5
15164,6652,20150422,13,17,2015-04-22 13:59:33,1,20.75,20.75,20.75,False,2,2,41.25
15165,6652,20150422,13,47,2015-04-22 13:59:33,1,20.5,20.5,20.5,False,2,2,41.25
15166,6653,20150422,14,20,2015-04-22 14:11:55,1,20.5,20.5,20.5,False,3,3,54.0
15167,6653,20150422,14,38,2015-04-22 14:11:55,1,21.0,21.0,21.0,False,3,3,54.0
15168,6653,20150422,14,72,2015-04-22 14:11:55,1,12.5,12.5,12.5,False,3,3,54.0
15169,6654,20150422,14,4,2015-04-22 14:13:48,1,12.0,12.0,12.0,False,1,1,12.0
15170,6655,20150422,14,22,2015-04-22 14:17:26,1,14.75,14.75,14.75,False,1,1,14.75
15171,6656,20150422,14,11,2015-04-22 14:44:46,1,20.75,20.75,20.75,False,5,5,83.25
15172,6656,20150422,14,17,2015-04-22 14:44:46,1,20.75,20.75,20.75,False,5,5,83.25
15173,6656,20150422,14,21,2015-04-22 14:44:46,1,18.5,18.5,18.5,False,5,5,83.25
15174,6656,20150422,14,27,2015-04-22 14:44:46,1,10.5,10.5,10.5,False,5,5,83.25
15175,6656,20150422,14,66,2015-04-22 14:44:46,1,12.75,12.75,12.75,False,5,5,83.25
15176,6657,20150422,15,23,2015-04-22 15:16:59,1,17.95,17.95,17.95,False,2,2,34.45
15177,6657,20150422,15,34,2015-04-22 15:16:59,1,16.5,16.5,16.5,False,2,2,34.45
15178,6658,20150422,15,26,2015-04-22 15:41:01,1,20.25,20.25,20.25,False,4,4,74.25
15179,6658,20150422,15,29,2015-04-22 15:41:01,1,16.5,16.5,16.5,False,4,4,74.25
15180,6658,20150422,15,67,2015-04-22 15:41:01,1,16.75,16.75,16.75,False,4,4,74.25
15181,6658,20150422,15,83,2015-04-22 15:41:01,1,20.75,20.75,20.75,False,4,4,74.25
15182,6659,20150422,15,6,2015-04-22 15:46:58,1,12.25,12.25,12.25,False,3,3,43.5
15183,6659,20150422,15,43,2015-04-22 15:46:58,1,16.0,16.0,16.0,False,3,3,43.5
15184,6659,20150422,15,53,2015-04-22 15:46:58,1,15.25,15.25,15.25,False,3,3,43.5
15185,6660,20150422,15,23,2015-04-22 15:48:29,1,17.95,17.95,17.95,False,4,4,62.7
15186,6660,20150422,15,24,2015-04-22 15:48:29,1,12.0,12.0,12.0,False,4,4,62.7
15187,6660,20150422,15,35,2015-04-22 15:48:29,1,20.75,20.75,20.75,False,4,4,62.7
15188,6660,20150422,15,45,2015-04-22 15:48:29,1,12.0,12.0,12.0,False,4,4,62.7
15189,6661,20150422,16,3,2015-04-22 16:03:48,1,20.75,20.75,20.75,False,3,3,49.75
15190,6661,20150422,16,34,2015-04-22 16:03:48,1,16.5,16.5,16.5,False,3,3,49.75
15191,6661,20150422,16,52,2015-04-22 16:03:48,1,12.5,12.5,12.5,False,3,3,49.75
15192,6662,20150422,16,11,2015-04-22 16:11:12,1,20.75,20.75,20.75,False,1,1,20.75
15193,6663,20150422,16,17,2015-04-22 16:14:26,1,20.75,20.75,20.75,False,4,4,65.5
15194,6663,20150422,16,18,2015-04-22 16:14:26,1,12.0,12.0,12.0,False,4,4,65.5
15195,6663,20150422,16,30,2015-04-22 16:14:26,1,12.0,12.0,12.0,False,4,4,65.5
15196,6663,20150422,16,65,2015-04-22 16:14:26,1,20.75,20.75,20.75,False,4,4,65.5
15197,6664,20150422,16,2,2015-04-22 16:32:47,1,16.75,16.75,16.75,False,3,3,40.0
15198,6664,20150422,16,15,2015-04-22 16:32:47,1,12.75,12.75,12.75,False,3,3,40.0
15199,6664,20150422,16,27,2015-04-22 16:32:47,1,10.5,10.5,10.5,False,3,3,40.0
15200,6665,20150422,16,11,2015-04-22 16:48:22,1,20.75,20.75,20.75,False,3,3,51.25
15201,6665,20150422,16,17,2015-04-22 16:48:22,1,20.75,20.75,20.75,False,3,3,51.25
15202,6665,20150422,16,51,2015-04-22 16:48:22,1,9.75,9.75,9.75,False,3,3,51.25
15203,6666,20150422,16,15,2015-04-22 16:48:33,1,12.75,12.75,12.75,False,2,2,38.25
15204,6666,20150422,16,87,2015-04-22 16:48:33,1,25.5,25.5,25.5,False,2,2,38.25
15205,6667,20150422,17,50,2015-04-22 17:01:16,1,17.5,17.5,17.5,False,2,2,38.25
15206,6667,20150422,17,65,2015-04-22 17:01:16,1,20.75,20.75,20.75,False,2,2,38.25
15207,6668,20150422,17,5,2015-04-22 17:19:13,1,23.65,23.65,23.65,False,2,2,44.4
15208,6668,20150422,17,59,2015-04-22 17:19:13,1,20.75,20.75,20.75,False,2,2,44.4
15209,6669,20150422,17,59,2015-04-22 17:39:27,1,20.75,20.75,20.75,False,1,1,20.75
15210,6670,20150422,17,24,2015-04-22 17:51:54,1,12.0,12.0,12.0,False,1,1,12.0
15211,6671,20150422,18,20,2015-04-22 18:03:12,1,20.5,20.5,20.5,False,3,3,48.5
15212,6671,20150422,18,75,2015-04-22 18:03:12,1,12.0,12.0,12.0,False,3,3,48.5
15213,6671,20150422,18,85,2015-04-22 18:03:12,1,16.0,16.0,16.0,False,3,3,48.5
15214,6672,20150422,18,4,2015-04-22 18:16:54,1,12.0,12.0,12.0,False,2,2,24.0
15215,6672,20150422,18,18,2015-04-22 18:16:54,1,12.0,12.0,12.0,False,2,2,24.0
15216,6673,20150422,18,37,2015-04-22 18:22:52,1,16.75,16.75,16.75,False,3,3,44.25
15217,6673,20150422,18,48,2015-04-22 18:22:52,1,11.0,11.0,11.0,False,3,3,44.25
15218,6673,20150422,18,58,2015-04-22 18:22:52,1,16.5,16.5,16.5,False,3,3,44.25
15219,6674,20150422,18,17,2015-04-22 18:31:51,1,20.75,20.75,20.75,False,2,2,36.75
15220,6674,20150422,18,76,2015-04-22 18:31:51,1,16.0,16.0,16.0,False,2,2,36.75
15221,6675,20150422,18,23,2015-04-22 18:42:45,1,17.95,17.95,17.95,False,1,1,17.95
15222,6676,20150422,18,4,2015-04-22 18:43:09,1,12.0,12.0,12.0,False,1,1,12.0
15223,6677,20150422,18,46,2015-04-22 18:45:57,1,16.0,16.0,16.0,False,2,2,28.75
15224,6677,20150422,18,66,2015-04-22 18:45:57,1,12.75,12.75,12.75,False,2,2,28.75
15225,6678,20150422,18,51,2015-04-22 18:47:00,1,9.75,9.75,9.75,False,1,1,9.75
15226,6679,20150422,18,35,2015-04-22 18:50:18,1,20.75,20.75,20.75,False,2,2,33.25
15227,6679,20150422,18,52,2015-04-22 18:50:18,1,12.5,12.5,12.5,False,2,2,33.25
15228,6680,20150422,18,71,2015-04-22 18:51:46,1,20.75,20.75,20.75,False,2,2,37.25
15229,6680,20150422,18,70,2015-04-22 18:51:46,1,16.5,16.5,16.5,False,2,2,37.25
15230,6681,20150422,18,83,2015-04-22 18:51:56,1,20.75,20.75,20.75,False,1,1,20.75
15231,6682,20150422,19,35,2015-04-22 19:07:05,1,20.75,20.75,20.75,False,3,3,49.25
15232,6682,20150422,19,46,2015-04-22 19:07:05,1,16.0,16.0,16.0,False,3,3,49.25
15233,6682,20150422,19,72,2015-04-22 19:07:05,1,12.5,12.5,12.5,False,3,3,49.25
15234,6683,20150422,19,23,2015-04-22 19:18:45,1,17.95,17.95,17.95,False,3,3,54.45
15235,6683,20150422,19,26,2015-04-22 19:18:45,1,20.25,20.25,20.25,False,3,3,54.45
15236,6683,20150422,19,61,2015-04-22 19:18:45,1,16.25,16.25,16.25,False,3,3,54.45
15237,6684,20150422,20,18,2015-04-22 20:03:53,1,12.0,12.0,12.0,False,1,1,12.0
15238,6685,20150422,20,10,2015-04-22 20:03:59,1,16.75,16.75,16.75,False,3,4,69.5
15239,6685,20150422,20,19,2015-04-22 20:03:59,2,16.0,32.0,32.0,False,3,4,69.5
15240,6685,20150422,20,83,2015-04-22 20:03:59,1,20.75,20.75,20.75,False,3,4,69.5
15241,6686,20150422,20,12,2015-04-22 20:35:02,1,12.75,12.75,12.75,False,3,3,45.75
15242,6686,20150422,20,60,2015-04-22 20:35:02,1,12.25,12.25,12.25,False,3,3,45.75
15243,6686,20150422,20,83,2015-04-22 20:35:02,1,20.75,20.75,20.75,False,3,3,45.75
15244,6687,20150422,20,41,2015-04-22 20:36:12,1,20.25,20.25,20.25,False,1,1,20.25
15245,6688,20150422,20,27,2015-04-22 20:38:05,1,10.5,10.5,10.5,False,2,2,25.75
15246,6688,20150422,20,53,2015-04-22 20:38:05,1,15.25,15.25,15.25,False,2,2,25.75
15247,6689,20150422,20,43,2015-04-22 20:45:55,1,16.0,16.0,16.0,False,2,2,32.5
15248,6689,20150422,20,58,2015-04-22 20:45:55,1,16.5,16.5,16.5,False,2,2,32.5
15249,6690,20150422,21,10,2015-04-22 21:12:45,1,16.75,16.75,16.75,False,4,4,61.0
15250,6690,20150422,21,36,2015-04-22 21:12:45,1,12.75,12.75,12.75,False,4,4,61.0
15251,6690,20150422,21,47,2015-04-22 21:12:45,1,20.5,20.5,20.5,False,4,4,61.0
15252,6690,20150422,21,48,2015-04-22 21:12:45,1,11.0,11.0,11.0,False,4,4,61.0
15253,6691,20150422,21,90,2015-04-22 21:30:57,1,16.0,16.0,16.0,False,1,1,16.0
15254,6692,20150422,21,34,2015-04-22 21:44:17,1,16.5,16.5,16.5,False,1,1,16.5
15255,6693,20150423,11,4,2015-04-23 11:53:21,1,12.0,12.0,12.0,False,5,5,71.25
15256,6693,20150423,11,17,2015-04-23 11:53:21,1,20.75,20.75,20.75,False,5,5,71.25
15257,6693,20150423,11,16,2015-04-23 11:53:21,1,16.75,16.75,16.75,False,5,5,71.25
15258,6693,20150423,11,30,2015-04-23 11:53:21,1,12.0,12.0,12.0,False,5,5,71.25
15259,6693,20150423,11,51,2015-04-23 11:53:21,1,9.75,9.75,9.75,False,5,5,71.25
15260,6694,20150423,11,3,2015-04-23 11:53:48,1,20.75,20.75,20.75,False,2,3,61.75
15261,6694,20150423,11,32,2015-04-23 11:53:48,2,20.5,41.0,41.0,False,2,3,61.75
15262,6695,20150423,12,20,2015-04-23 12:03:57,1,20.5,20.5,20.5,False,1,1,20.5
15263,6696,20150423,12,21,2015-04-23 12:09:28,1,18.5,18.5,18.5,False,4,4,64.25
15264,6696,20150423,12,47,2015-04-23 12:09:28,1,20.5,20.5,20.5,False,4,4,64.25
15265,6696,20150423,12,52,2015-04-23 12:09:28,1,12.5,12.5,12.5,False,4,4,64.25
15266,6696,20150423,12,66,2015-04-23 12:09:28,1,12.75,12.75,12.75,False,4,4,64.25
15267,6697,20150423,12,2,2015-04-23 12:15:04,1,16.75,16.75,16.75,False,4,4,78.0
15268,6697,20150423,12,44,2015-04-23 12:15:04,1,20.25,20.25,20.25,False,4,4,78.0
15269,6697,20150423,12,62,2015-04-23 12:15:04,1,20.25,20.25,20.25,False,4,4,78.0
15270,6697,20150423,12,71,2015-04-23 12:15:04,1,20.75,20.75,20.75,False,4,4,78.0
15271,6698,20150423,12,35,2015-04-23 12:22:50,1,20.75,20.75,20.75,False,1,1,20.75
15272,6699,20150423,12,90,2015-04-23 12:38:04,1,16.0,16.0,16.0,False,1,1,16.0
15273,6700,20150423,12,4,2015-04-23 12:51:44,1,12.0,12.0,12.0,False,9,10,171.9
15274,6700,20150423,12,5,2015-04-23 12:51:44,1,23.65,23.65,23.65,False,9,10,171.9
15275,6700,20150423,12,11,2015-04-23 12:51:44,2,20.75,41.5,41.5,False,9,10,171.9
15276,6700,20150423,12,21,2015-04-23 12:51:44,1,18.5,18.5,18.5,False,9,10,171.9
15277,6700,20150423,12,27,2015-04-23 12:51:44,1,10.5,10.5,10.5,False,9,10,171.9
15278,6700,20150423,12,34,2015-04-23 12:51:44,1,16.5,16.5,16.5,False,9,10,171.9
15279,6700,20150423,12,57,2015-04-23 12:51:44,1,12.5,12.5,12.5,False,9,10,171.9
15280,6700,20150423,12,71,2015-04-23 12:51:44,1,20.75,20.75,20.75,False,9,10,171.9
15281,6700,20150423,12,90,2015-04-23 12:51:44,1,16.0,16.0,16.0,False,9,10,171.9
15282,6701,20150423,12,1,2015-04-23 12:57:08,1,12.75,12.75,12.75,False,11,14,201.65
15283,6701,20150423,12,10,2015-04-23 12:57:08,1,16.75,16.75,16.75,False,11,14,201.65
15284,6701,20150423,12,23,2015-04-23 12:57:08,2,17.95,35.9,35.9,False,11,14,201.65
15285,6701,20150423,12,27,2015-04-23 12:57:08,1,10.5,10.5,10.5,False,11,14,201.65
15286,6701,20150423,12,37,2015-04-23 12:57:08,1,16.75,16.75,16.75,False,11,14,201.65
15287,6701,20150423,12,44,2015-04-23 12:57:08,1,20.25,20.25,20.25,False,11,14,201.65
15288,6701,20150423,12,48,2015-04-23 12:57:08,1,11.0,11.0,11.0,False,11,14,201.65
15289,6701,20150423,12,52,2015-04-23 12:57:08,1,12.5,12.5,12.5,False,11,14,201.65
15290,6701,20150423,12,60,2015-04-23 12:57:08,2,12.25,24.5,24.5,False,11,14,201.65
15291,6701,20150423,12,67,2015-04-23 12:57:08,1,16.75,16.75,16.75,False,11,14,201.65
15292,6701,20150423,12,84,2015-04-23 12:57:08,2,12.0,24.0,24.0,False,11,14,201.65
15293,6702,20150423,13,20,2015-04-23 13:06:58,1,20.5,20.5,20.5,False,1,1,20.5
15294,6703,20150423,13,80,2015-04-23 13:09:01,1,20.75,20.75,20.75,False,1,1,20.75
15295,6704,20150423,13,31,2015-04-23 13:19:22,1,16.0,16.0,16.0,False,1,1,16.0
15296,6705,20150423,13,85,2015-04-23 13:22:58,1,16.0,16.0,16.0,False,2,2,32.0
15297,6705,20150423,13,90,2015-04-23 13:22:58,1,16.0,16.0,16.0,False,2,2,32.0
15298,6706,20150423,13,10,2015-04-23 13:27:55,1,16.75,16.75,16.75,False,1,1,16.75
15299,6707,20150423,13,18,2015-04-23 13:32:30,1,12.0,12.0,12.0,False,1,1,12.0
15300,6708,20150423,13,3,2015-04-23 13:57:44,1,20.75,20.75,20.75,False,1,1,20.75
15301,6709,20150423,14,9,2015-04-23 14:00:11,1,12.75,12.75,12.75,False,2,2,28.75
15302,6709,20150423,14,19,2015-04-23 14:00:11,1,16.0,16.0,16.0,False,2,2,28.75
15303,6710,20150423,14,48,2015-04-23 14:17:27,1,11.0,11.0,11.0,False,2,2,27.5
15304,6710,20150423,14,55,2015-04-23 14:17:27,1,16.5,16.5,16.5,False,2,2,27.5
15305,6711,20150423,14,10,2015-04-23 14:25:33,1,16.75,16.75,16.75,False,2,2,37.0
15306,6711,20150423,14,44,2015-04-23 14:25:33,1,20.25,20.25,20.25,False,2,2,37.0
15307,6712,20150423,14,30,2015-04-23 14:46:32,1,12.0,12.0,12.0,False,1,1,12.0
15308,6713,20150423,14,61,2015-04-23 14:57:33,1,16.25,16.25,16.25,False,1,1,16.25
15309,6714,20150423,15,4,2015-04-23 15:09:11,1,12.0,12.0,12.0,False,1,1,12.0
15310,6715,20150423,15,29,2015-04-23 15:14:00,1,16.5,16.5,16.5,False,1,1,16.5
15311,6716,20150423,15,58,2015-04-23 15:43:44,1,16.5,16.5,16.5,False,3,3,40.5
15312,6716,20150423,15,75,2015-04-23 15:43:44,1,12.0,12.0,12.0,False,3,3,40.5
15313,6716,20150423,15,89,2015-04-23 15:43:44,1,12.0,12.0,12.0,False,3,3,40.5
15314,6717,20150423,15,45,2015-04-23 15:47:05,1,12.0,12.0,12.0,False,2,2,28.5
15315,6717,20150423,15,64,2015-04-23 15:47:05,1,16.5,16.5,16.5,False,2,2,28.5
15316,6718,20150423,16,3,2015-04-23 16:04:14,1,20.75,20.75,20.75,False,2,2,32.75
15317,6718,20150423,16,75,2015-04-23 16:04:14,1,12.0,12.0,12.0,False,2,2,32.75
15318,6719,20150423,16,34,2015-04-23 16:15:52,1,16.5,16.5,16.5,False,1,1,16.5
15319,6720,20150423,16,7,2015-04-23 16:18:07,1,16.25,16.25,16.25,False,3,3,49.0
15320,6720,20150423,16,82,2015-04-23 16:18:07,1,16.75,16.75,16.75,False,3,3,49.0
15321,6720,20150423,16,85,2015-04-23 16:18:07,1,16.0,16.0,16.0,False,3,3,49.0
15322,6721,20150423,16,6,2015-04-23 16:18:32,1,12.25,12.25,12.25,False,2,2,32.5
15323,6721,20150423,16,26,2015-04-23 16:18:32,1,20.25,20.25,20.25,False,2,2,32.5
15324,6722,20150423,16,19,2015-04-23 16:40:34,1,16.0,16.0,16.0,False,2,2,31.25
15325,6722,20150423,16,53,2015-04-23 16:40:34,1,15.25,15.25,15.25,False,2,2,31.25
15326,6723,20150423,16,4,2015-04-23 16:43:14,1,12.0,12.0,12.0,False,3,3,45.25
15327,6723,20150423,16,67,2015-04-23 16:43:14,1,16.75,16.75,16.75,False,3,3,45.25
15328,6723,20150423,16,70,2015-04-23 16:43:14,1,16.5,16.5,16.5,False,3,3,45.25
15329,6724,20150423,16,23,2015-04-23 16:53:20,1,17.95,17.95,17.95,False,3,3,70.65
15330,6724,20150423,16,67,2015-04-23 16:53:20,1,16.75,16.75,16.75,False,3,3,70.65
15331,6724,20150423,16,88,2015-04-23 16:53:20,1,35.95,35.95,35.95,False,3,3,70.65
15332,6725,20150423,17,11,2015-04-23 17:14:03,1,20.75,20.75,20.75,False,3,3,51.5
15333,6725,20150423,17,49,2015-04-23 17:14:03,1,14.5,14.5,14.5,False,3,3,51.5
15334,6725,20150423,17,61,2015-04-23 17:14:03,1,16.25,16.25,16.25,False,3,3,51.5
15335,6726,20150423,17,29,2015-04-23 17:20:52,1,16.5,16.5,16.5,False,4,4,73.75
15336,6726,20150423,17,44,2015-04-23 17:20:52,1,20.25,20.25,20.25,False,4,4,73.75
15337,6726,20150423,17,73,2015-04-23 17:20:52,1,16.5,16.5,16.5,False,4,4,73.75
15338,6726,20150423,17,86,2015-04-23 17:20:52,1,20.5,20.5,20.5,False,4,4,73.75
15339,6727,20150423,17,51,2015-04-23 17:21:09,1,9.75,9.75,9.75,False,3,3,51.75
15340,6727,20150423,17,55,2015-04-23 17:21:09,1,16.5,16.5,16.5,False,3,3,51.75
15341,6727,20150423,17,87,2015-04-23 17:21:09,1,25.5,25.5,25.5,False,3,3,51.75
15342,6728,20150423,17,9,2015-04-23 17:31:49,1,12.75,12.75,12.75,False,2,2,30.7
15343,6728,20150423,17,23,2015-04-23 17:31:49,1,17.95,17.95,17.95,False,2,2,30.7
15344,6729,20150423,17,35,2015-04-23 17:41:28,1,20.75,20.75,20.75,False,4,4,82.5
15345,6729,20150423,17,62,2015-04-23 17:41:28,1,20.25,20.25,20.25,False,4,4,82.5
15346,6729,20150423,17,68,2015-04-23 17:41:28,1,20.75,20.75,20.75,False,4,4,82.5
15347,6729,20150423,17,80,2015-04-23 17:41:28,1,20.75,20.75,20.75,False,4,4,82.5
15348,6730,20150423,17,77,2015-04-23 17:43:10,1,20.25,20.25,20.25,False,2,2,32.25
15349,6730,20150423,17,89,2015-04-23 17:43:10,1,12.0,12.0,12.0,False,2,2,32.25
15350,6731,20150423,17,2,2015-04-23 17:54:51,1,16.75,16.75,16.75,False,2,2,29.5
15351,6731,20150423,17,81,2015-04-23 17:54:51,1,12.75,12.75,12.75,False,2,2,29.5
15352,6732,20150423,17,32,2015-04-23 17:55:42,1,20.5,20.5,20.5,False,4,4,77.5
15353,6732,20150423,17,31,2015-04-23 17:55:42,1,16.0,16.0,16.0,False,4,4,77.5
15354,6732,20150423,17,71,2015-04-23 17:55:42,1,20.75,20.75,20.75,False,4,4,77.5
15355,6732,20150423,17,91,2015-04-23 17:55:42,1,20.25,20.25,20.25,False,4,4,77.5
15356,6733,20150423,18,35,2015-04-23 18:08:39,2,20.75,41.5,41.5,False,2,3,62.0
15357,6733,20150423,18,47,2015-04-23 18:08:39,1,20.5,20.5,20.5,False,2,3,62.0
15358,6734,20150423,18,68,2015-04-23 18:33:33,1,20.75,20.75,20.75,False,1,1,20.75
15359,6735,20150423,18,2,2015-04-23 18:35:37,1,16.75,16.75,16.75,False,3,3,43.0
15360,6735,20150423,18,34,2015-04-23 18:35:37,1,16.5,16.5,16.5,False,3,3,43.0
15361,6735,20150423,18,51,2015-04-23 18:35:37,1,9.75,9.75,9.75,False,3,3,43.0
15362,6736,20150423,18,4,2015-04-23 18:39:46,1,12.0,12.0,12.0,False,2,2,32.75
15363,6736,20150423,18,65,2015-04-23 18:39:46,1,20.75,20.75,20.75,False,2,2,32.75
15364,6737,20150423,18,12,2015-04-23 18:46:16,1,12.75,12.75,12.75,False,2,2,33.5
15365,6737,20150423,18,65,2015-04-23 18:46:16,1,20.75,20.75,20.75,False,2,2,33.5
15366,6738,20150423,18,18,2015-04-23 18:46:57,1,12.0,12.0,12.0,False,3,3,48.5
15367,6738,20150423,18,31,2015-04-23 18:46:57,1,16.0,16.0,16.0,False,3,3,48.5
15368,6738,20150423,18,47,2015-04-23 18:46:57,1,20.5,20.5,20.5,False,3,3,48.5
15369,6739,20150423,19,45,2015-04-23 19:02:43,1,12.0,12.0,12.0,False,2,2,28.5
15370,6739,20150423,19,55,2015-04-23 19:02:43,1,16.5,16.5,16.5,False,2,2,28.5
15371,6740,20150423,19,21,2015-04-23 19:04:17,2,18.5,37.0,37.0,False,2,3,57.75
15372,6740,20150423,19,71,2015-04-23 19:04:17,1,20.75,20.75,20.75,False,2,3,57.75
15373,6741,20150423,19,32,2015-04-23 19:09:38,1,20.5,20.5,20.5,False,2,2,36.75
15374,6741,20150423,19,61,2015-04-23 19:09:38,1,16.25,16.25,16.25,False,2,2,36.75
15375,6742,20150423,19,90,2015-04-23 19:26:46,1,16.0,16.0,16.0,False,1,1,16.0
15376,6743,20150423,19,21,2015-04-23 19:51:23,1,18.5,18.5,18.5,False,2,2,39.25
15377,6743,20150423,19,35,2015-04-23 19:51:23,1,20.75,20.75,20.75,False,2,2,39.25
15378,6744,20150423,19,7,2015-04-23 19:51:49,1,16.25,16.25,16.25,False,4,4,68.0
15379,6744,20150423,19,21,2015-04-23 19:51:49,1,18.5,18.5,18.5,False,4,4,68.0
15380,6744,20150423,19,56,2015-04-23 19:51:49,1,20.75,20.75,20.75,False,4,4,68.0
15381,6744,20150423,19,69,2015-04-23 19:51:49,1,12.5,12.5,12.5,False,4,4,68.0
15382,6745,20150423,19,35,2015-04-23 19:56:43,1,20.75,20.75,20.75,False,1,1,20.75
15383,6746,20150423,20,20,2015-04-23 20:04:16,1,20.5,20.5,20.5,False,2,2,41.25
15384,6746,20150423,20,35,2015-04-23 20:04:16,1,20.75,20.75,20.75,False,2,2,41.25
15385,6747,20150423,20,24,2015-04-23 20:42:06,1,12.0,12.0,12.0,False,2,2,23.0
15386,6747,20150423,20,48,2015-04-23 20:42:06,1,11.0,11.0,11.0,False,2,2,23.0
15387,6748,20150423,21,2,2015-04-23 21:19:08,1,16.75,16.75,16.75,False,4,4,66.5
15388,6748,20150423,21,11,2015-04-23 21:19:08,1,20.75,20.75,20.75,False,4,4,66.5
15389,6748,20150423,21,52,2015-04-23 21:19:08,1,12.5,12.5,12.5,False,4,4,66.5
15390,6748,20150423,21,79,2015-04-23 21:19:08,1,16.5,16.5,16.5,False,4,4,66.5
15391,6749,20150423,22,67,2015-04-23 22:37:52,1,16.75,16.75,16.75,False,1,1,16.75
15392,6750,20150424,11,87,2015-04-24 11:43:01,1,25.5,25.5,25.5,False,1,1,25.5
15393,6751,20150424,11,80,2015-04-24 11:43:47,1,20.75,20.75,20.75,False,1,1,20.75
15394,6752,20150424,11,32,2015-04-24 11:57:16,1,20.5,20.5,20.5,False,1,1,20.5
15395,6753,20150424,12,13,2015-04-24 12:08:44,1,16.75,16.75,16.75,False,4,4,66.0
15396,6753,20150424,12,18,2015-04-24 12:08:44,1,12.0,12.0,12.0,False,4,4,66.0
15397,6753,20150424,12,55,2015-04-24 12:08:44,1,16.5,16.5,16.5,False,4,4,66.0
15398,6753,20150424,12,83,2015-04-24 12:08:44,1,20.75,20.75,20.75,False,4,4,66.0
15399,6754,20150424,12,3,2015-04-24 12:11:51,1,20.75,20.75,20.75,False,3,3,62.25
15400,6754,20150424,12,85,2015-04-24 12:11:51,1,16.0,16.0,16.0,False,3,3,62.25
15401,6754,20150424,12,87,2015-04-24 12:11:51,1,25.5,25.5,25.5,False,3,3,62.25
15402,6755,20150424,12,24,2015-04-24 12:23:42,1,12.0,12.0,12.0,False,1,1,12.0
15403,6756,20150424,12,59,2015-04-24 12:27:44,1,20.75,20.75,20.75,False,1,1,20.75
15404,6757,20150424,12,83,2015-04-24 12:32:10,1,20.75,20.75,20.75,False,1,1,20.75
15405,6758,20150424,12,4,2015-04-24 12:34:56,1,12.0,12.0,12.0,False,3,3,40.75
15406,6758,20150424,12,34,2015-04-24 12:34:56,1,16.5,16.5,16.5,False,3,3,40.75
15407,6758,20150424,12,60,2015-04-24 12:34:56,1,12.25,12.25,12.25,False,3,3,40.75
15408,6759,20150424,12,82,2015-04-24 12:57:12,1,16.75,16.75,16.75,False,1,1,16.75
15409,6760,20150424,13,4,2015-04-24 13:01:33,1,12.0,12.0,12.0,False,3,3,48.45
15410,6760,20150424,13,21,2015-04-24 13:01:33,1,18.5,18.5,18.5,False,3,3,48.45
15411,6760,20150424,13,23,2015-04-24 13:01:33,1,17.95,17.95,17.95,False,3,3,48.45
15412,6761,20150424,13,87,2015-04-24 13:02:48,1,25.5,25.5,25.5,False,1,1,25.5
15413,6762,20150424,13,19,2015-04-24 13:10:26,1,16.0,16.0,16.0,False,12,14,232.0
15414,6762,20150424,13,27,2015-04-24 13:10:26,1,10.5,10.5,10.5,False,12,14,232.0
15415,6762,20150424,13,45,2015-04-24 13:10:26,1,12.0,12.0,12.0,False,12,14,232.0
15416,6762,20150424,13,53,2015-04-24 13:10:26,1,15.25,15.25,15.25,False,12,14,232.0
15417,6762,20150424,13,52,2015-04-24 13:10:26,1,12.5,12.5,12.5,False,12,14,232.0
15418,6762,20150424,13,71,2015-04-24 13:10:26,2,20.75,41.5,41.5,False,12,14,232.0
15419,6762,20150424,13,72,2015-04-24 13:10:26,1,12.5,12.5,12.5,False,12,14,232.0
15420,6762,20150424,13,76,2015-04-24 13:10:26,1,16.0,16.0,16.0,False,12,14,232.0
15421,6762,20150424,13,75,2015-04-24 13:10:26,1,12.0,12.0,12.0,False,12,14,232.0
15422,6762,20150424,13,82,2015-04-24 13:10:26,1,16.75,16.75,16.75,False,12,14,232.0
15423,6762,20150424,13,85,2015-04-24 13:10:26,1,16.0,16.0,16.0,False,12,14,232.0
15424,6762,20150424,13,87,2015-04-24 13:10:26,2,25.5,51.0,51.0,False,12,14,232.0
15425,6763,20150424,13,83,2015-04-24 13:11:38,1,20.75,20.75,20.75,False,1,1,20.75
15426,6764,20150424,13,52,2015-04-24 13:11:42,1,12.5,12.5,12.5,False,1,1,12.5
15427,6765,20150424,13,23,2015-04-24 13:27:39,1,17.95,17.95,17.95,False,4,4,67.45
15428,6765,20150424,13,37,2015-04-24 13:27:39,1,16.75,16.75,16.75,False,4,4,67.45
15429,6765,20150424,13,71,2015-04-24 13:27:39,1,20.75,20.75,20.75,False,4,4,67.45
15430,6765,20150424,13,84,2015-04-24 13:27:39,1,12.0,12.0,12.0,False,4,4,67.45
15431,6766,20150424,13,50,2015-04-24 13:39:50,1,17.5,17.5,17.5,False,1,1,17.5
15432,6767,20150424,13,7,2015-04-24 13:40:47,1,16.25,16.25,16.25,False,1,1,16.25
15433,6768,20150424,13,24,2015-04-24 13:52:50,1,12.0,12.0,12.0,False,2,2,32.25
15434,6768,20150424,13,91,2015-04-24 13:52:50,1,20.25,20.25,20.25,False,2,2,32.25
